Scenario Instance Id,State,Status,SubStatus,Company Code,Document Number,Item,Business Area,Document Type,Cycle Time,Vendor,Invoice Value,Active Phases,Completed Phases,Compliance Issues,Critical Vendor,Early Payment,Invoiced Manually,Late Payment
643ed8013398cc24c76d012d,Open,At Risk,Payment Block Set,1000,223877,1,9900,KR,4.63 Days,American Business Services,5359 EUR,Record Invoice,Create Invoice,0,0,0,1,0
643ed8013398cc24c76d0231,Open,At Risk,Payment Block Set,1000,37836,2,9900,KR,4.63 Days,American Business Services,8971 EUR,Record Invoice,Create Invoice,0,0,0,1,0
643ed8013398cc24c76d01af,Open,At Risk,Payment Block Set,3000,273780,2,9900,KR,4.62 Days,Phunix GmbH,10035 EUR,Record Invoice,Create Invoice,0,0,0,1,0
643ed8013398cc24c76cff96,Open,At Risk,Payment Block Set,3000,233964,2,6000,KR,4.63 Days,Phunix GmbH,5690 EUR,Record Invoice,Create Invoice,0,0,0,1,0
643ed8013398cc24c76d017e,Open,At Risk,Payment Block Set,R100,295326,2,9900,KR,4.62 Days,Phunix GmbH,6104 EUR,Record Invoice,Create Invoice,0,0,0,1,0
643ed8013398cc24c76cffc7,Open,At Risk,Payment Block Set,R100,272628,2,7000,RE,4.62 Days,Phunix GmbH,6104 EUR,Record Invoice,Create Invoice,0,0,0,1,0
643ed8013398cc24c76cffba,Open,At Risk,Payment Block Set,3000,228654,2,9900,KR,4.62 Days,Tiefland Glass AG,358 EUR,Record Invoice,Create Invoice,0,0,0,1,0
643ed8013398cc24c76d0191,Open,At Risk,Payment Block Set,R100,88992,2,7000,RE,4.63 Days,"Multi-State Brokers, Inc.",7332 EUR,Record Invoice,Create Invoice,0,0,0,1,0
643ed8013398cc24c76cff38,Open,On Track,On Time,R100,144018,2,7000,KR,7.83 Days,Acme Industrial Supplies,358 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,1,0,0,0
643ed8013398cc24c76d0160,Open,At Risk,Payment Block Set,3000,48042,2,9900,KR,4.62 Days,American Business Services,6651 EUR,Record Invoice,Create Invoice,0,0,0,1,0
643ed8013398cc24c76d01f3,Open,At Risk,Payment Block Set,2000,288558,2,9900,KR,4.63 Days,Phunix GmbH,8384 EUR,Record Invoice,Create Invoice,0,0,0,1,0
643ed8013398cc24c76d0244,Open,At Risk,Payment Block Set,2000,274464,2,6000,KR,4.62 Days,American Business Services,6533 EUR,Record Invoice,Create Invoice,0,0,0,1,0
643ed8013398cc24c76d01c2,Open,At Risk,Payment Block Set,2000,55188,2,9900,KR,4.63 Days,AluCast,8432 EUR,Record Invoice,Create Invoice,0,0,0,1,0
643ed8013398cc24c76d0140,Open,At Risk,Payment Block Set,1000,44082,2,8889,KR,4.62 Days,Tiefland Glass AG,6372 EUR,Record Invoice,Create Invoice,0,0,0,1,0
643ed8013398cc24c76d00be,Open,On Track,On Time,R100,102348,1,7000,KR,7.82 Days,SCT Inc.,21 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,1,0,0,0
643ed8013398cc24c76cff07,Open,On Track,On Time,3000,277110,2,9900,KR,7.82 Days,Sommer GmbH,6535 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,1,0,0,0
643ed8013398cc24c76cff89,Open,At Risk,Payment Block Set,2000,2736,2,9900,KR,4.63 Days,PAQ Deutschland GmbH,358 EUR,Record Invoice,Create Invoice,0,0,0,1,0
643ed8013398cc24c76d004b,Open,On Track,On Time,R100,55440,2,3000,KR,7.83 Days,Phunix GmbH,10814 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,1,0,0,0
643ed8013398cc24c76cfef6,Open,On Track,On Time,3000,128970,2,8889,KR,7.82 Days,C.E.B. New York,8503 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,1,0,0,0
643ed8013398cc24c76cff78,Open,At Risk,Payment Block Set,1000,276570,2,6000,KR,4.62 Days,Phunix GmbH,7497 EUR,Record Invoice,Create Invoice,0,0,0,1,0
643ed8013398cc24c76d009c,Open,On Track,On Time,2000,240624,2,1000,KR,7.82 Days,Phunix GmbH,358 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,1,0,0,0
643ed8013398cc24c76d0222,Open,At Risk,Payment Block Set,3000,99486,2,5000,KR,4.63 Days,Phunix GmbH,10814 EUR,Record Invoice,Create Invoice,0,0,0,1,0
643ed8013398cc24c76cffa9,Open,At Risk,Payment Block Set,1000,273528,2,7000,KR,4.62 Days,Tiefland Glass AG,21 EUR,Record Invoice,Create Invoice,0,0,0,1,0
643ed8013398cc24c76d0233,Open,At Risk,Payment Block Set,1000,239544,2,3000,KR,4.62 Days,American Business Services,7427 EUR,Record Invoice,Create Invoice,0,0,0,1,0
643ed8013398cc24c76cff98,Open,At Risk,Payment Block Set,3000,287550,2,8889,KR,4.63 Days,American Business Services,9245 EUR,Record Invoice,Create Invoice,0,0,0,1,0
643ed8013398cc24c76d007c,Open,On Track,On Time,2000,92340,2,9900,KR,7.82 Days,"eSupplier, Inc",7875 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,1,0,0,0
643ed8013398cc24c76cffc9,Open,At Risk,Payment Block Set,R100,54360,2,6000,RE,4.63 Days,AluCast,6619 EUR,Record Invoice,Create Invoice,0,0,0,1,0
643ed8013398cc24c76d0180,Open,At Risk,Payment Block Set,3000,239832,2,8889,KR,4.62 Days,Phunix GmbH,7328 EUR,Record Invoice,Create Invoice,0,0,0,1,0
643f3f210aa4815cf9df248a,Open,On Track,On Time,3000,114887,2,9900,KR,4.63 Days,AluCast,3786 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3f210aa4815cf9df2430,Open,On Track,On Time,1000,297404,2,9900,KR,4.63 Days,Phunix GmbH,6813 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3f210aa4815cf9df249f,Open,On Track,On Time,3000,266848,2,6000,RE,4.63 Days,American Business Services,10814 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3f210aa4815cf9df2472,Open,On Track,On Time,3000,218370,2,3000,KR,4.63 Days,Tiefland Glass AG,358 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3f210aa4815cf9df23df,Open,On Track,On Time,2000,329841,1,7000,KR,4.63 Days,American Business Services,5546 EUR,Record Invoice,Create Invoice,0,0,0,0,0
643f3f210aa4815cf9df248b,Open,On Track,On Time,3000,116987,2,7000,KR,4.62 Days,SCT Inc.,5019 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3f210aa4815cf9df2513,Open,On Track,On Time,2000,329710,1,9900,KR,4.63 Days,Phunix GmbH,7340 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3f210aa4815cf9df242f,Open,On Track,On Time,3000,297551,2,8889,KR,4.63 Days,AluCast,4150 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3f210aa4815cf9df235e,Open,On Track,On Time,1000,299026,1,9900,KR,4.62 Days,American Business Services,7589 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3f210aa4815cf9df24e8,Open,On Track,On Time,R100,331088,1,5000,KR,4.62 Days,Phunix GmbH,8658 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3df53398cc24c76d920e,Open,On Track,On Time,2000,331640,1,7000,KR,4.62 Days,Phunix GmbH,10814 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3f210aa4815cf9df22a5,Open,On Track,On Time,1000,331627,1,5000,KR,4.62 Days,AluCast,4107 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3f210aa4815cf9df22a6,Open,On Track,On Time,2000,331730,1,9900,KR,4.63 Days,American Business Services,10814 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3f210aa4815cf9df22a7,Open,On Track,On Time,2000,331593,1,7000,KR,4.63 Days,JSS of America,5118 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3f210aa4815cf9df22a8,Open,On Track,On Time,R100,330776,1,9900,KR,4.63 Days,American Business Services,358 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3f210aa4815cf9df22a9,Open,On Track,On Time,3000,330123,1,7000,KR,4.63 Days,American Business Services,5129 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3f210aa4815cf9df22aa,Open,On Track,On Time,1000,331476,1,6000,KR,4.62 Days,Phunix GmbH,358 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3f210aa4815cf9df22ab,Open,On Track,On Time,2000,331910,1,8889,KR,4.63 Days,American Business Services,358 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3f210aa4815cf9df22ac,Open,On Track,On Time,2000,330974,1,9900,KR,4.62 Days,Phunix GmbH,8057 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3f210aa4815cf9df22ad,Open,On Track,On Time,1000,331629,1,9900,KR,4.62 Days,Sunny Electronics GmbH,4358 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3f210aa4815cf9df22ae,Open,On Track,On Time,R100,330813,1,1,KR,4.63 Days,Wollner AG,5435 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3f210aa4815cf9df22af,Open,On Track,On Time,1000,330075,1,6000,KR,4.63 Days,Phunix GmbH,358 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3f210aa4815cf9df22b0,Open,On Track,On Time,2000,330671,1,7000,KR,4.62 Days,American Business Services,358 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3f210aa4815cf9df22b1,Open,On Track,On Time,2000,331226,1,9900,KR,4.63 Days,American Business Services,6559 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3f210aa4815cf9df22b2,Open,On Track,On Time,2000,330269,1,3000,KR,4.63 Days,Phunix GmbH,4256 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3f210aa4815cf9df22b3,Open,On Track,On Time,3000,330670,1,2000,KR,4.63 Days,Acme Industrial Supplies,358 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3f210aa4815cf9df22b4,Open,On Track,On Time,R100,330532,1,5000,KR,4.62 Days,American Business Services,358 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3f210aa4815cf9df22b5,Open,On Track,On Time,2000,331180,1,9900,KR,4.63 Days,Acme Industrial Supplies,6266 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3f210aa4815cf9df22b6,Open,On Track,On Time,R100,330650,1,9900,KR,4.63 Days,Phunix GmbH,6480 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3f210aa4815cf9df22b7,Open,On Track,On Time,2000,330664,1,6000,RE,4.62 Days,Tiefland Glass AG,358 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3f210aa4815cf9df22b8,Open,On Track,On Time,2000,331772,1,9900,KR,4.63 Days,ICYOU Ltd.,358 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3f210aa4815cf9df22b9,Open,On Track,On Time,2000,331555,1,6000,RE,4.63 Days,Phunix GmbH,4926 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3f210aa4815cf9df22ba,Open,On Track,On Time,2000,331248,1,7000,KR,4.62 Days,Phunix GmbH,7882 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3f210aa4815cf9df22bb,Open,On Track,On Time,3000,2805,2,4000,KR,4.62 Days,Tiefland Glass AG,4419 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3f210aa4815cf9df22bc,Open,On Track,On Time,2000,331505,1,1500,KR,4.62 Days,Phunix GmbH,4780 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3f210aa4815cf9df22bd,Open,On Track,On Time,2000,298558,1,8889,KR,4.62 Days,Tiefland Glass AG,7598 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3f210aa4815cf9df22be,Open,On Track,On Time,1000,331403,1,3000,KR,4.62 Days,Phunix GmbH,4830 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3f210aa4815cf9df22bf,Open,On Track,On Time,3000,298886,1,9900,KR,4.62 Days,AluCast,6976 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3f210aa4815cf9df22c0,Open,On Track,On Time,1000,329967,1,3000,KR,4.63 Days,Wollner AG,3708 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3f210aa4815cf9df22c1,Open,On Track,On Time,1000,298537,1,7000,KR,4.62 Days,"Multi-State Brokers, Inc.",5766 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3f210aa4815cf9df22c2,Open,On Track,On Time,2000,331210,1,6000,RE,4.63 Days,Acme Industrial Supplies,6104 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3f210aa4815cf9df22c3,Open,On Track,On Time,3000,22486,1,8889,KR,4.63 Days,American Business Services,358 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3f210aa4815cf9df22c4,Open,On Track,On Time,1000,331715,1,9900,KR,4.63 Days,American Business Services,5110 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3f210aa4815cf9df22c5,Open,On Track,On Time,R100,330792,1,8889,KR,4.62 Days,Phunix GmbH,7990 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3f210aa4815cf9df22c6,Open,On Track,On Time,3000,25134,2,4000,KR,4.63 Days,Phunix GmbH,358 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3f210aa4815cf9df22c7,Open,On Track,On Time,1000,331086,1,7000,KR,4.63 Days,SKF Americas,8904 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3f210aa4815cf9df22c8,Open,On Track,On Time,3000,331096,1,1500,KR,4.62 Days,Phunix GmbH,7014 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3f210aa4815cf9df22c9,Open,On Track,On Time,3000,298842,1,9900,KR,4.63 Days,American Business Services,8195 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3f210aa4815cf9df22ca,Open,On Track,On Time,2000,299019,1,7000,KR,4.63 Days,AluCast,4983 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3f210aa4815cf9df22cb,Open,On Track,On Time,3000,330510,1,4000,KR,4.63 Days,American Business Services,21 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3f210aa4815cf9df22cc,Open,On Track,On Time,3000,22504,2,2000,KR,4.62 Days,Phunix GmbH,8028 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3f210aa4815cf9df22cd,Open,On Track,On Time,3000,329578,1,9900,KR,4.63 Days,Tiefland Glass AG,6104 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3f210aa4815cf9df22ce,Open,On Track,On Time,3000,331030,1,8889,KR,4.63 Days,Phunix GmbH,6104 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3f210aa4815cf9df22cf,Open,On Track,On Time,3000,331351,1,4000,RE,4.63 Days,American Business Services,4574 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3f210aa4815cf9df22d0,Open,On Track,On Time,1000,298932,1,1500,KR,4.63 Days,American Business Services,7192 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3f210aa4815cf9df22d1,Open,On Track,On Time,2000,330529,1,2000,KR,4.63 Days,Phunix GmbH,3889 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3f210aa4815cf9df22d2,Open,On Track,On Time,3000,298551,1,6000,KR,4.62 Days,C.E.B. BARCELONA,21 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3f210aa4815cf9df22d3,Open,On Track,On Time,2000,331108,1,7000,RE,4.62 Days,Tiefland Glass AG,7049 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3f210aa4815cf9df22d4,Open,On Track,On Time,2000,330297,1,7000,KR,4.63 Days,PAQ Deutschland GmbH,4493 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3f210aa4815cf9df22d5,Open,On Track,On Time,1000,298953,1,8000,KR,4.62 Days,"Multi-State Brokers, Inc.",5385 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3f210aa4815cf9df22d6,Open,On Track,On Time,3000,330834,1,7000,KR,4.63 Days,Tiefland Glass AG,9894 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3f210aa4815cf9df22d7,Open,On Track,On Time,3000,330640,1,6000,RE,4.63 Days,PAQ Deutschland GmbH,6104 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3f210aa4815cf9df22d8,Open,On Track,On Time,1000,330688,1,7000,KR,4.62 Days,American Business Services,10814 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3f210aa4815cf9df22d9,Open,On Track,On Time,1000,330917,1,5000,KR,4.62 Days,American Business Services,21 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3f210aa4815cf9df22da,Open,On Track,On Time,1000,331607,1,9900,RE,4.63 Days,Phunix GmbH,4267 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3f210aa4815cf9df22db,Open,On Track,On Time,1000,330512,1,9900,KR,4.62 Days,American Business Services,7644 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3f210aa4815cf9df22dc,Open,On Track,On Time,1000,331550,1,9900,KR,4.62 Days,American Business Services,358 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3f210aa4815cf9df22dd,Open,On Track,On Time,2000,331386,1,7000,KR,4.63 Days,American Business Services,21 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3f210aa4815cf9df22de,Open,On Track,On Time,3000,334491,1,1000,KR,4.62 Days,American Business Services,4703 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3f210aa4815cf9df22df,Open,On Track,On Time,1000,329079,1,7000,RE,4.63 Days,Tiefland Glass AG,21 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3f210aa4815cf9df22e0,Open,On Track,On Time,1000,334501,1,4000,KR,4.63 Days,American Business Services,358 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3f210aa4815cf9df22e1,Open,On Track,On Time,3000,5774,2,7000,RE,4.62 Days,American Business Services,6867 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3f210aa4815cf9df22e2,Open,On Track,On Time,1000,329332,1,7000,RE,4.63 Days,Tiefland Glass AG,7587 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3f210aa4815cf9df22e3,Open,On Track,On Time,R100,298894,1,7000,RE,4.63 Days,Tiefland Glass AG,8527 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3f210aa4815cf9df22e4,Open,On Track,On Time,3000,331212,1,7000,KR,4.63 Days,PAQ Deutschland GmbH,9485 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3f210aa4815cf9df22e5,Open,On Track,On Time,3000,24592,1,3000,KR,4.63 Days,AluCast,21 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3f210aa4815cf9df22e6,Open,On Track,On Time,1000,331808,1,9900,KR,4.63 Days,Tiefland Glass AG,8040 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3f210aa4815cf9df22e7,Open,On Track,On Time,2000,332112,1,8889,KR,4.63 Days,Phunix GmbH,10814 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3f210aa4815cf9df22e8,Open,On Track,On Time,R100,330683,1,9100,KR,4.63 Days,American Business Services,4712 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3f210aa4815cf9df22e9,Open,On Track,On Time,3000,331070,1,8889,KR,4.63 Days,Phunix GmbH,358 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3f210aa4815cf9df22ea,Open,On Track,On Time,2000,331534,1,9900,RE,4.62 Days,American Business Services,6104 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3f210aa4815cf9df22eb,Open,On Track,On Time,2000,332108,1,5000,KR,4.62 Days,American Business Services,9705 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3f210aa4815cf9df22ec,Open,On Track,On Time,1000,334504,1,9900,KR,4.62 Days,Tiefland Glass AG,6104 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3f210aa4815cf9df22ed,Open,On Track,On Time,R100,334123,1,9900,KR,4.62 Days,AluCast,5330 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3f210aa4815cf9df22ee,Open,On Track,On Time,R100,331892,1,9900,KR,4.62 Days,Phunix GmbH,358 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3f210aa4815cf9df22ef,Open,On Track,On Time,2000,329979,1,1000,KR,4.63 Days,"Multi-State Brokers, Inc.",4812 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3f210aa4815cf9df22f0,Open,On Track,On Time,2000,331028,1,1000,KR,4.62 Days,Acme Industrial Supplies,10814 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3f210aa4815cf9df22f1,Open,On Track,On Time,3000,331792,1,5000,KR,4.63 Days,Tiefland Glass AG,358 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3f210aa4815cf9df22f2,Open,On Track,On Time,2000,139,1,9900,KR,4.62 Days,American Business Services,5764 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3f210aa4815cf9df22f3,Open,On Track,On Time,3000,329223,1,9900,KR,4.62 Days,Acme Industrial Supplies,4635 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3f210aa4815cf9df22f4,Open,On Track,On Time,3000,331790,1,9900,KR,4.63 Days,American Business Services,7860 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3f210aa4815cf9df22f5,Open,On Track,On Time,3000,334128,1,1500,KR,4.63 Days,Acme Industrial Supplies,6375 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3f210aa4815cf9df22f6,Open,On Track,On Time,3000,24596,1,9900,KR,4.63 Days,Inés,21 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3f210aa4815cf9df22f7,Open,On Track,On Time,3000,330760,1,7000,KR,4.63 Days,Phunix GmbH,7358 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3f210aa4815cf9df22f8,Open,On Track,On Time,3000,331584,1,1000,KR,4.62 Days,American Business Services,8749 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3f210aa4815cf9df22f9,Open,On Track,On Time,R100,330604,1,9900,KR,4.62 Days,Phunix GmbH,8384 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3f210aa4815cf9df22fa,Open,On Track,On Time,1000,332124,1,3000,KR,4.63 Days,Phunix GmbH,358 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3f210aa4815cf9df22fb,Open,On Track,On Time,1000,331156,1,6000,KR,4.63 Days,Acme Industrial Supplies,6862 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3f210aa4815cf9df22fc,Open,On Track,On Time,3000,331142,1,9900,KR,4.63 Days,American Business Services,9238 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3f210aa4815cf9df22fd,Open,On Track,On Time,2000,331639,1,1000,KR,4.63 Days,AluCast,4435 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3f210aa4815cf9df22fe,Open,On Track,On Time,R100,331500,1,9900,KR,4.62 Days,Tiefland Glass AG,6813 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3f210aa4815cf9df22ff,Open,On Track,On Time,2000,330710,1,4000,KR,4.63 Days,American Business Services,10814 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3f210aa4815cf9df2300,Open,On Track,On Time,2000,330602,1,2000,KR,4.63 Days,Phunix GmbH,6101 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3f210aa4815cf9df2301,Open,On Track,On Time,1000,331512,1,4000,RE,4.63 Days,Tiefland Glass AG,358 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3f210aa4815cf9df2302,Open,On Track,On Time,2000,330927,1,8000,KR,4.63 Days,American Business Services,4169 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3f210aa4815cf9df2303,Open,On Track,On Time,3000,330603,1,7000,RE,4.63 Days,Tiefland Glass AG,4253 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3f210aa4815cf9df2304,Open,On Track,On Time,3000,330636,1,9900,KR,4.63 Days,SCT Inc.,7057 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
643f3f210aa4815cf9df2305,Open,On Track,On Time,1000,112307,2,7000,KR,4.63 Days,American Business Services,358 EUR,Pay Invoice,"Create Invoice,Record Invoice",0,0,0,0,0
